age,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,day_of_the_year,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,contact_cellular,contact_unknown
0.0,1.0,0.5,0,0.3333333333333333,0,1,0.8,0.0,0.0,0,0.5,0.4958217270194986,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,0.25,0,0.0,0,0,0.0,0.02040816326530612,0.0,0,0.5,0.6462395543175488,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5,1.0,0.5,0,1.0,1,0,0.2,0.02040816326530612,0.0,0,0.5,0.3983286908077994,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,0.5,0,1.0,1,0,0.4,0.02040816326530612,0.11123853211009174,5,1.0,0.8551532033426184,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,0.3333333333333333,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.6100278551532033,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,1.0,1,0,1.0,0.061224489795918366,0.0,0,0.5,0.8802228412256268,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,1.0,0,1.0,1,0,0.8,0.02040816326530612,0.0,0,0.5,0.3370473537604457,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.0,1,0,0.6,0.08163265306122448,0.0,0,0.5,0.3816155988857939,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,1.0,0.25,0,0.6666666666666666,0,0,0.8,0.0,0.0,0,0.5,0.584958217270195,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,1,1,0.4,0.02040816326530612,0.0,0,0.5,0.08356545961002786,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.6666666666666666,1,0,0.0,0.0,0.14105504587155962,4,0.0,0.8885793871866295,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,1.0,0,1.0,0,0,1.0,0.0,0.0,0,0.5,0.8774373259052924,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.0,1,0,0.2,0.10204081632653061,0.0,0,0.5,0.5654596100278552,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,1.0,0,0.6666666666666666,0,0,0.8,0.04081632653061224,0.0,0,0.5,0.6100278551532033,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,0.5,0,0.0,1,0,0.8,0.10204081632653061,0.39105504587155965,1,0.0,0.28969359331476324,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0,0.3333333333333333,1,1,0.2,0.04081632653061224,0.0,0,0.5,0.5376044568245125,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,0.0,1,0,0.4,0.04081632653061224,0.0,0,0.5,0.8802228412256268,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.6666666666666666,1,0,0.0,0.02040816326530612,0.42545871559633025,1,0.0,0.3565459610027855,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,1.0,0,0,0.8,0.0,0.0,0,0.5,0.3398328690807799,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,0.5,0.5,0,1.0,0,0,0.0,0.04081632653061224,0.0,0,0.5,0.44846796657381616,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.5,0.0,0.5,0,0.3333333333333333,1,0,0.4,0.0,0.0,0,0.5,0.40947075208913647,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,0.0,0.5,0,0.3333333333333333,1,0,1.0,0.08163265306122448,0.0,0,0.5,0.39275766016713093,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5,1.0,0.5,0,0.0,0,0,0.8,0.04081632653061224,0.0,0,0.5,0.5710306406685237,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,1.0,0,0,0.6,0.0,0.0,0,0.5,0.7604456824512534,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.5,0,1.0,1,0,0.0,0.02040816326530612,0.0,0,0.5,0.8857938718662952,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,0.5,0.5,0,1.0,0,0,0.6,0.1836734693877551,0.0,0,0.5,0.3064066852367688,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.3333333333333333,0,1,0.8,0.22448979591836735,0.0,0,0.5,0.6434540389972145,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.5,0,0.0,0,0,1.0,0.0,0.0,0,0.5,0.3955431754874652,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,0.5,0,0.3333333333333333,0,1,0.2,0.02040816326530612,0.0,0,0.5,0.6100278551532033,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,1.0,0.25,0,0.0,0,0,1.0,0.02040816326530612,0.0,0,0.5,0.6462395543175488,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.3333333333333333,0,0,0.0,0.061224489795918366,0.0,0,0.5,0.5905292479108635,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.6666666666666666,1,0,0.4,0.02040816326530612,0.0,0,0.5,0.5376044568245125,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.3333333333333333,1,0,0.0,0.08163265306122448,0.09862385321100918,5,0.25,0.841225626740947,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,0.0,0,0,0.0,0.02040816326530612,0.0,0,0.5,0.6128133704735376,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.0,1,0,0.4,0.5510204081632653,0.0,0,0.5,0.5710306406685237,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,1,0,0.8,0.0,0.0,0,0.5,0.3426183844011142,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,1.0,0.5,1,0.0,1,0,0.8,0.02040816326530612,0.0,0,0.5,0.3370473537604457,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,1.0,0,0,0.8,0.04081632653061224,0.0,0,0.5,0.3955431754874652,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.0,1.0,0,0.6666666666666666,1,0,0.2,0.0,0.21788990825688073,8,0.0,0.883008356545961,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,0.3333333333333333,1,1,1.0,0.061224489795918366,0.39105504587155965,2,1.0,0.28969359331476324,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,1.0,0,0,0.4,0.14285714285714285,0.0,0,0.5,0.649025069637883,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,0.6666666666666666,1,1,0.4,0.0,0.2029816513761468,1,0.0,0.8885793871866295,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,0.0,1.0,0,0.0,0,1,0.4,0.0,0.0,0,0.5,0.5515320334261838,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,0.5,1.0,0,0.6666666666666666,0,0,0.6,0.02040816326530612,0.10550458715596331,1,0.0,0.532033426183844,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.0,1,0,0.2,0.02040816326530612,0.0,0,0.5,0.3593314763231198,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,0.5,0.5,1,0.0,1,1,0.4,0.02040816326530612,0.0,0,0.5,0.3426183844011142,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.5,0,0.3333333333333333,1,0,0.6,0.02040816326530612,0.0,0,0.5,0.3983286908077994,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,1.0,0.5,0,0.3333333333333333,0,0,0.6,0.10204081632653061,0.0,0,0.5,0.4596100278551532,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1.0,0.5,0,0.0,1,0,0.4,0.0,0.0,0,0.5,0.34818941504178275,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.6666666666666666,1,0,1.0,0.08163265306122448,0.0,0,0.5,0.5069637883008357,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,0.25,0,0.3333333333333333,1,0,0.0,0.02040816326530612,0.0,0,0.5,0.36768802228412256,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,0.0,0.5,0,0.3333333333333333,1,0,0.0,0.08163265306122448,0.0,0,0.5,0.3565459610027855,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,0.5,1.0,0,0.6666666666666666,1,1,0.2,0.02040816326530612,0.0,0,0.5,0.38997214484679665,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5,1.0,1.0,0,0.3333333333333333,0,1,0.6,0.02040816326530612,0.0,0,0.5,0.6545961002785515,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,0.5,1,0.0,1,0,0.2,0.0,0.0,0,0.5,0.5153203342618384,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.0,0,0,0.8,0.0,0.0,0,0.5,0.41225626740947074,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.5,0,0.6666666666666666,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.35376044568245124,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.25,0,0.6666666666666666,1,0,0.8,0.02040816326530612,0.0,0,0.5,0.37604456824512533,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,1.0,0,1.0,1,0,0.0,0.32653061224489793,0.0,0,0.5,0.4178272980501393,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.5,1.0,0.5,0,0.6666666666666666,1,0,0.6,0.02040816326530612,0.0,0,0.5,0.3732590529247911,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,1.0,0.25,0,0.6666666666666666,0,0,1.0,0.0,0.2098623853211009,2,0.0,0.807799442896936,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.3333333333333333,1,1,0.2,0.02040816326530612,0.29128440366972475,1,0.0,0.07520891364902507,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,1,0,0.8,0.0,0.0,0,0.5,0.3955431754874652,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,1.0,0.5,0,0.3333333333333333,1,0,0.6,0.02040816326530612,0.22591743119266056,1,0.0,0.8774373259052924,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0,1.0,0.5,0,1.0,1,0,0.2,0.02040816326530612,0.0,0,0.5,0.36768802228412256,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0,0.0,1,0,0.4,0.0,0.0,0,0.5,0.5125348189415042,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.5,0.5,0,0.6666666666666666,1,0,1.0,0.0,0.4025229357798165,5,0.0,0.35097493036211697,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,1,0.0,1,0,0.2,0.02040816326530612,0.0,0,0.5,0.5181058495821727,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,0.5,1.0,0,0.6666666666666666,1,0,1.0,0.061224489795918366,0.14564220183486237,1,0.0,0.883008356545961,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,1.0,0,0.0,1,0,0.0,0.02040816326530612,0.19495412844036697,2,0.0,0.3342618384401114,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,1.0,0.0,0,0.6666666666666666,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.3816155988857939,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0,0.6666666666666666,1,0,0.2,0.02040816326530612,0.0,0,0.5,0.3816155988857939,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.0,1.0,0.5,0,0.6666666666666666,1,0,0.4,0.04081632653061224,0.0,0,0.5,0.40947075208913647,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.5,0.5,0,0.6666666666666666,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.4178272980501393,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.0,0.25,0,0.3333333333333333,0,0,0.0,0.0,0.0,0,0.5,0.4763231197771588,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.5,0,1.0,1,0,0.0,0.0,0.0,0,0.5,0.41225626740947074,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0,0.3333333333333333,0,1,0.8,0.02040816326530612,0.0,0,0.5,0.5515320334261838,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,0.0,1.0,0,0.3333333333333333,0,0,1.0,0.0,0.0,0,0.5,0.45403899721448465,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.5,1.0,0,0.3333333333333333,1,1,1.0,0.061224489795918366,0.0,0,0.5,0.3955431754874652,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0,0.6666666666666666,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.2785515320334262,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,1.0,0,0.6666666666666666,0,0,0.4,0.08163265306122448,0.0,0,0.5,0.43454038997214484,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5,0.0,0.0,0,0.3333333333333333,0,0,0.0,0.0,0.0,0,0.5,0.4206128133704735,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.0,1.0,0,1.0,0,0,0.8,0.0,0.0,0,0.5,0.8802228412256268,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.0,0,1.0,0,0,0.6,0.061224489795918366,0.0,0,0.5,0.8885793871866295,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,0.0,0,0,0.8,0.02040816326530612,0.0,0,0.5,0.36768802228412256,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.3333333333333333,0,0,0.0,0.0,0.0,0,0.5,0.6601671309192201,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,0.5,0.25,0,0.0,1,0,0.8,0.0,0.0,0,0.5,0.35376044568245124,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,0.3333333333333333,0,0,0.4,0.0,0.0,0,0.5,0.07520891364902507,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.3333333333333333,0,0,0.6,0.0,0.0,0,0.5,0.0807799442896936,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.0,1,0,0.0,0.02040816326530612,0.0,0,0.5,0.3955431754874652,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,0.5,0.5,0,0.6666666666666666,1,0,0.8,0.02040816326530612,0.0,0,0.5,0.5933147632311978,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.0,0,0,0.0,0.02040816326530612,0.0,0,0.5,0.3370473537604457,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5,1.0,0.5,0,1.0,1,0,0.0,0.22448979591836735,0.0,0,0.5,0.5487465181058496,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.5,0.25,0,1.0,1,0,0.4,0.0,0.0,0,0.5,0.4011142061281337,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,0.5,0,0.6666666666666666,0,0,0.8,0.04081632653061224,0.0,0,0.5,0.5264623955431755,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.0,0,1,0.0,0.24489795918367346,0.0,0,0.5,0.5738161559888579,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5,1.0,1.0,0,1.0,1,0,1.0,0.0,0.0,0,0.5,0.8802228412256268,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.25,0,1.0,1,0,0.2,0.0,0.4139908256880734,2,0.0,0.3565459610027855,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5,1.0,0.5,0,0.6666666666666666,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.3983286908077994,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.5,0,0.3333333333333333,1,1,0.4,0.02040816326530612,0.0,0,0.5,0.3593314763231198,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.25,0,0.6666666666666666,0,0,0.2,0.0,0.0,0,0.5,0.23119777158774374,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5,0,1.0,1,0,0.2,0.0,0.0,0,0.5,0.3342618384401114,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,0,0,0.4,0.0,0.0,0,0.5,0.584958217270195,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.5,0,0.3333333333333333,1,0,0.8,0.04081632653061224,0.0,0,0.5,0.3593314763231198,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0,1.0,0,0,0.2,0.061224489795918366,0.0,0,0.5,0.42896935933147634,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.5,0,1.0,1,0,0.2,0.02040816326530612,0.0,0,0.5,0.3983286908077994,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,1.0,0.25,0,0.0,0,0,0.4,0.0,0.0,0,0.5,0.479108635097493,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.25,1,0.0,1,1,0.6,0.0,0.0,0,0.5,0.07799442896935933,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.25,0,1.0,1,0,0.4,0.061224489795918366,0.0,0,0.5,0.37047353760445684,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,0.0,0.5,0,0.3333333333333333,0,1,1.0,0.04081632653061224,0.0,0,0.5,0.44846796657381616,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.5,0,1.0,1,0,0.6,0.02040816326530612,0.0,0,0.5,0.3732590529247911,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,1.0,1.0,0,0.3333333333333333,1,0,0.0,0.02040816326530612,0.4288990825688073,1,0.25,0.3593314763231198,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,0.5,0,0.0,0,1,1.0,0.0,0.0,0,0.5,0.5459610027855153,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,1.0,0,0,0.0,0.10204081632653061,0.0,0,0.5,0.6239554317548747,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.3565459610027855,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0,0.0,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.596100278551532,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,1.0,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.23676880222841226,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.0,0.25,0,0.6666666666666666,0,0,0.4,0.02040816326530612,0.0,0,0.5,0.45125348189415043,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5,0.5,0.5,0,0.6666666666666666,1,0,0.8,0.02040816326530612,0.0,0,0.5,0.3398328690807799,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.5,0,0.3333333333333333,1,1,0.2,0.0,0.31422018348623854,3,0.0,0.13370473537604458,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,1.0,0.5,0,1.0,1,0,0.0,0.0,0.40825688073394495,3,0.0,0.36768802228412256,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,1.0,1,0,0.0,0.0,0.0,0,0.5,0.28133704735376047,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.3333333333333333,1,0,0.6,0.0,0.0,0,0.5,0.28133704735376047,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,1,0,1.0,0.0,0.30619266055045874,8,0.0,0.36768802228412256,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,1.0,0.5,0,1.0,1,0,0.6,0.04081632653061224,0.0,0,0.5,0.37047353760445684,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1.0,1.0,0,1.0,0,0,0.6,0.02040816326530612,0.0,0,0.5,0.596100278551532,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5,1.0,1.0,0,1.0,1,0,0.4,0.04081632653061224,0.0,0,0.5,0.883008356545961,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,1.0,1,0,0.6,0.0,0.0,0,0.5,0.584958217270195,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5,1.0,0.25,0,0.0,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.8885793871866295,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,0.3333333333333333,0,0,1.0,0.0,0.0,0,0.5,0.0807799442896936,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,0.0,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.5348189415041783,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,1.0,0,1.0,1,0,1.0,0.0,0.2018348623853211,3,1.0,0.3565459610027855,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,0.5,0,0.3333333333333333,1,0,1.0,0.02040816326530612,0.0,0,0.5,0.2785515320334262,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,1.0,0,0.3333333333333333,0,0,0.2,0.061224489795918366,0.0,0,0.5,0.532033426183844,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.0,1,0,0.6,0.0,0.0,0,0.5,0.5125348189415042,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,0.0,0.5,1,0.3333333333333333,0,0,0.6,0.02040816326530612,0.0,0,0.5,0.42896935933147634,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0.5,1,0.3333333333333333,1,0,0.8,0.0,0.0,0,0.5,0.37604456824512533,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0,0.3333333333333333,1,0,1.0,0.12244897959183673,0.4896788990825688,3,0.25,0.2479108635097493,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,0,0,0.0,0.02040816326530612,0.0,0,0.5,0.6629526462395543,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.6666666666666666,0,0,0.4,0.0,0.0,0,0.5,0.6295264623955432,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,1.0,1.0,0,1.0,1,0,0.8,0.02040816326530612,0.2006880733944954,4,0.25,0.07242339832869081,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,0.5,0.5,0,0.0,1,0,0.4,0.0,0.0,0,0.5,0.8774373259052924,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.25,0,0.3333333333333333,0,1,1.0,0.10204081632653061,0.0,0,0.5,0.45125348189415043,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,1.0,0.5,0,1.0,1,0,0.6,0.04081632653061224,0.3761467889908257,1,0.0,0.27019498607242337,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.25,0,0.6666666666666666,1,0,0.0,0.08163265306122448,0.0,0,0.5,0.35097493036211697,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,0.0,0.0,0,0.3333333333333333,1,0,0.2,0.04081632653061224,0.0,0,0.5,0.3398328690807799,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0.25,0,0.6666666666666666,1,0,0.2,0.061224489795918366,0.0,0,0.5,0.48746518105849584,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,0.0,1.0,0,1.0,1,0,0.0,0.04081632653061224,0.1731651376146789,6,0.0,0.28969359331476324,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0,0.6666666666666666,1,0,0.4,0.04081632653061224,0.0,0,0.5,0.28133704735376047,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.5,0,0.3333333333333333,1,0,0.8,0.04081632653061224,0.0,0,0.5,0.3732590529247911,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1.0,1.0,0,0.6666666666666666,0,0,0.0,0.24489795918367346,0.0,0,0.5,0.6545961002785515,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,1.0,1,0,0.2,0.0,0.0,0,0.5,0.4011142061281337,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5,1.0,1.0,0,0.0,1,0,0.0,0.061224489795918366,0.0,0,0.5,0.09192200557103064,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5,0.5,0.5,0,0.6666666666666666,0,0,1.0,0.0,0.0,0,0.5,0.06406685236768803,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5,1.0,0.5,0,0.3333333333333333,1,0,0.4,0.02040816326530612,0.39908256880733944,1,0.0,0.33147632311977715,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,1.0,0,0.3333333333333333,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.532033426183844,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,0.0,0.5,0,0.6666666666666666,0,1,0.0,0.061224489795918366,0.0,0,0.5,0.5069637883008357,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,0.0,0.5,0,0.0,0,0,0.0,0.02040816326530612,0.0,0,0.5,0.6350974930362117,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,0.5,0.5,0,0.0,1,0,0.8,0.04081632653061224,0.0,0,0.5,0.5710306406685237,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,0.5,1.0,0,0.3333333333333333,1,0,0.6,0.0,0.3967889908256881,1,0.25,0.3565459610027855,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,0.0,0,1,0.0,0.1836734693877551,0.0,0,0.5,0.5515320334261838,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0,1.0,1,1,1.0,0.02040816326530612,0.20527522935779816,3,0.25,0.8885793871866295,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,0.5,0,1.0,0,0,0.0,0.04081632653061224,0.0,0,0.5,0.43454038997214484,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,1.0,1.0,0,0.3333333333333333,0,0,0.2,0.02040816326530612,0.0,0,0.5,0.6462395543175488,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,1.0,0,1.0,0,0,0.8,0.02040816326530612,0.0,0,0.5,0.596100278551532,0,0,0,0,0,1,0,0,0,0,0,0,1,0
