age,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,day_of_the_year,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,contact_cellular,contact_telephone,contact_unknown
2.754720066905956,0.0,1.0,0,8.117908942383155,0,0,0.732252954957928,3,-1,0,0.5,239,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.3975304576091827,0.0,1.0,0,8.089789175789319,0,0,1.4040806694497927,2,-1,0,0.5,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.8569681149154305,0.0,0.5,0,8.468423027046809,0,0,0.15302652993007348,1,184,7,0.25,70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5527261000190633,1.0,0.5,0,8.160518247477505,1,0,-0.3478674701380077,2,-1,0,0.5,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.6396708743907267,0.5,0.5,0,8.239329427901795,1,1,0.9616968601060552,4,-1,0,0.5,147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.8569681149154305,1.0,1.0,0,8.209308411646937,1,1,1.7767365346311177,3,-1,0,0.5,210,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.973946828243018,1.0,1.0,0,8.17244681834278,1,0,-0.6106926933320604,1,-1,0,0.5,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.64626922296472,1.0,0.5,0,8.946244609330543,0,1,-1.4027266409295898,2,-1,0,0.5,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.3905019750999497,0.0,0.5,0,8.14351740579748,1,1,-0.8179512252449047,3,-1,0,0.5,205,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.1375000853110975,0.0,0.25,0,10.31820968190697,0,0,1.479483901531635,2,-1,0,0.5,112,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4.131315976088107,0.5,0.5,0,9.436838291102966,0,0,1.4814705741667311,4,-1,0,0.5,200,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4.553525424271889,1.0,1.0,0,8.105911197986508,1,1,1.4675088988988585,1,-1,0,0.5,149,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4.131315976088107,1.0,1.0,0,8.105005537547246,0,0,-0.7517708740908762,9,-1,0,0.5,238,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.131315976088107,1.0,1.0,0,8.886685639065584,1,0,-0.12558715124578868,1,-1,0,0.5,126,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.3743231269788683,1.0,0.5,0,8.173011311724972,1,0,-0.08184383197152245,7,-1,0,0.5,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4.486886884195171,0.5,0.25,0,8.2960476427647,0,0,-0.2884229028709609,1,102,1,0.25,29,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.3975304576091827,1.0,1.0,0,8.188966863648876,1,0,0.05759194935037083,2,274,3,0.25,136,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.754720066905956,1.0,1.0,0,8.203577736937952,1,0,-1.0297221485914339,2,-1,0,0.5,111,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.999981400745886,0.0,1.0,0,8.120291313968561,0,0,-0.31778327352937213,1,-1,0,0.5,326,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3.8159933916666136,1.0,0.5,0,8.105911197986508,1,0,0.31165921429556687,1,-1,0,0.5,191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0428779346418366,0.0,0.5,0,8.128880142125638,1,0,0.24668730707318087,2,-1,0,0.5,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.64626922296472,1.0,0.5,0,7.98139158158007,1,0,-0.08184383197152245,2,-1,0,0.5,196,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.6396708743907267,0.5,0.5,0,8.185628891147607,0,1,-0.2884229028709609,5,-1,0,0.5,192,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.1375000853110975,1.0,0.5,0,8.105911197986508,1,1,-0.989312705800688,1,223,9,0.25,28,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.349314029185048,1.0,1.0,0,8.340456012916183,0,0,0.3950308076050856,3,541,3,1.0,301,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.3905019750999497,0.0,1.0,0,8.190908881182514,0,0,-0.7954625386818653,1,91,2,1.0,65,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.5527261000190633,0.0,0.5,0,8.06117135969092,1,0,0.47751668711528716,8,-1,0,0.5,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.055280193451826,0.0,0.5,0,8.177515823846075,1,0,0.3992776832186204,1,123,2,0.0,322,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.2056198254149635,1.0,0.5,0,8.286773231131251,0,0,0.856197567858232,2,460,2,0.0,189,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.2785626180406027,0.0,0.0,0,8.986946789406764,0,0,-1.7457772253225539,6,-1,0,0.5,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4.055280193451826,1.0,0.5,0,8.212297138229768,1,0,-2.0286943423450228,1,-1,0,0.5,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4.2056198254149635,0.5,0.25,0,8.076204527239026,1,1,-0.13196262942797374,4,-1,0,0.5,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4.2056198254149635,0.0,1.0,0,8.130647968160584,0,0,2.3307778703407527,6,-1,0,0.5,239,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.07853450376902,0.5,0.5,0,8.294299608857235,1,0,1.8566349850786619,1,-1,0,0.5,191,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.6188042428369265,0.5,0.5,0,8.236420527265391,0,0,1.1244556580503855,1,93,1,1.0,318,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.999981400745886,0.0,1.0,0,8.200562797008564,1,0,-0.4594690434485762,16,-1,0,0.5,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.1800176378339757,1.0,0.5,0,8.2960476427647,1,0,-0.6891969041968633,4,196,5,0.0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.973946828243018,1.0,1.0,0,8.817297783866575,0,0,1.497271051081366,4,-1,0,0.5,326,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.5527261000190633,0.0,0.5,0,8.183676582620658,1,0,1.205457733878742,1,358,2,0.0,134,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.055280193451826,1.0,0.25,0,9.669851648501433,1,0,-0.2740025777218539,2,147,4,1.0,108,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.6188042428369265,1.0,0.5,0,8.223358899479258,0,0,-0.6202217857790289,5,-1,0,0.5,240,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3.4674413879957595,1.0,1.0,0,8.225770799348734,0,0,-0.5641739197122244,1,-1,0,0.5,225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.1800176378339757,1.0,1.0,0,8.50045386741194,0,0,0.43690602650227445,1,-1,0,0.5,169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.732215207888324,1.0,0.5,0,9.02063159674821,1,0,-1.0860150195950198,3,150,5,0.25,322,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.1375000853110975,0.0,0.5,0,8.438149984075784,1,0,0.15302652993007348,5,-1,0,0.5,149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8560500083817608,0.0,1.0,0,8.209852481301272,1,0,-2.2325230686076205,18,-1,0,0.5,151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.2699025903446524,1.0,0.5,0,8.105911197986508,1,0,-0.8762015845619586,2,-1,0,0.5,129,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.2056198254149635,1.0,1.0,0,8.122074375362217,1,1,-0.6298290945173602,1,-1,0,0.5,323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.520692934688839,0.0,0.5,0,8.28828304520769,1,0,-0.5550866722823412,1,-1,0,0.5,111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.6396708743907267,1.0,0.5,0,8.326758814511733,1,0,-0.6395160229783559,14,-1,0,0.5,196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.520692934688839,0.5,0.0,0,8.156510226079966,0,0,-0.06962020064849271,1,-1,0,0.5,167,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.278263378908829,1.0,0.25,0,8.364973978438726,1,0,0.7087959599956526,1,-1,0,0.5,338,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.520692934688839,1.0,0.5,0,8.105911197986508,1,0,-0.5106687618689661,4,-1,0,0.5,242,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.2699025903446524,0.0,0.5,0,8.244596756382498,0,0,0.47751668711528716,2,-1,0,0.5,226,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.2056198254149635,0.5,0.5,0,8.13505390861157,0,1,-0.25974967849331065,1,-1,0,0.5,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.682773821101646,1.0,0.25,0,8.105911197986508,0,0,1.1193992296297197,2,-1,0,0.5,157,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4.278263378908829,1.0,0.25,0,8.909235279192261,0,0,-2.328819132782693,3,-1,0,0.5,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4.6188042428369265,1.0,0.5,0,8.146998697389993,0,0,-0.004424447535335428,1,161,2,0.25,148,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.1800176378339757,0.0,0.5,0,8.16223106548118,1,0,-0.989312705800688,11,-1,0,0.5,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.558049263024165,0.5,0.5,0,8.001355025826703,1,0,-0.10665310229486659,1,-1,0,0.5,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.8660741005038712,0.0,0.5,0,8.183397369998433,0,0,-0.4678512806716281,1,-1,0,0.5,134,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.8660741005038712,1.0,0.5,0,8.24301946898925,0,1,-0.21112444756865087,15,-1,0,0.5,240,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.2056198254149635,1.0,0.5,0,8.543250725735527,0,1,0.0013396355966573546,2,111,4,0.0,322,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.8660741005038712,1.0,1.0,0,9.06750872286864,0,0,1.049358479415672,4,-1,0,0.5,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4.745481950275308,1.0,0.5,0,9.00380808646717,0,0,0.918684958245135,1,-1,0,0.5,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4.553525424271889,1.0,0.5,0,8.483636407887394,1,1,-0.6395160229783559,2,178,5,0.0,139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4.553525424271889,1.0,0.25,0,8.233768709217097,1,0,-0.32523496569026505,4,-1,0,0.5,134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.732215207888324,1.0,1.0,0,8.62622695244036,0,0,-1.4223402102733047,14,-1,0,0.5,196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.07853450376902,0.0,0.5,0,8.116715624819111,0,0,-1.0026192321800838,2,-1,0,0.5,242,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4.055280193451826,1.0,1.0,0,8.821289805136113,0,1,-0.6993933213791419,1,-1,0,0.5,302,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.754720066905956,1.0,0.5,0,8.359603270841466,1,0,0.09554897366425483,1,-1,0,0.5,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.9774362364594955,1.0,0.25,0,8.164225652265827,0,0,-0.53711916857242,2,-1,0,0.5,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.07853450376902,1.0,0.0,0,8.331586243630754,0,0,1.786541672555405,2,-1,0,0.5,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.9774362364594955,0.5,0.5,0,8.182838710766026,1,0,0.41613180088592194,6,-1,0,0.5,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.3975304576091827,1.0,1.0,0,9.335826992017598,0,0,0.040974628074042355,1,87,4,0.0,56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.64626922296472,0.5,0.0,0,8.369157112588834,1,0,-1.548558200872611,2,-1,0,0.5,212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.5527261000190633,0.0,0.5,0,8.120886021092838,0,0,-0.12558715124578868,1,-1,0,0.5,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3.897702863434892,0.5,0.5,0,8.499436469826978,1,0,-0.8293643824711625,1,-1,0,0.5,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.973946828243018,1.0,1.0,0,8.406261630708956,1,0,1.5011956284988741,1,-1,0,0.5,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4.2056198254149635,1.0,0.5,0,8.075893630298857,1,0,0.9302821099892795,1,-1,0,0.5,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4.6188042428369265,1.0,0.25,0,8.812099108957337,1,0,-0.8293643824711625,3,265,2,0.0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.2699025903446524,0.5,0.5,0,7.977625098784593,1,0,-0.05150397626330752,1,-1,0,0.5,154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.2699025903446524,0.0,0.5,0,8.119398589612294,1,1,1.916263783185744,3,344,7,0.25,135,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.520692934688839,1.0,0.5,0,8.471777327885755,1,0,0.7020206468185649,1,-1,0,0.5,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.999981400745886,1.0,0.5,0,8.357024439263416,1,0,2.1360533002413544,1,183,1,0.25,324,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.6548709954689045,1.0,1.0,0,8.105911197986508,0,0,1.82197858015245,1,60,1,1.0,290,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3.1800176378339757,1.0,0.5,0,7.984803389734406,1,1,1.236180368695464,1,295,6,0.0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.07853450376902,0.0,1.0,0,8.869398159883518,0,0,-0.6993933213791419,2,-1,0,0.5,154,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.8159933916666136,0.5,1.0,0,8.67060073804555,0,0,-1.5047385330765546,3,-1,0,0.5,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.754720066905956,1.0,1.0,0,8.107720061910534,1,0,-0.6591345498316412,1,435,1,0.0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.973946828243018,1.0,1.0,0,8.216898580913613,1,0,0.3649187466638284,1,-1,0,0.5,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.1800176378339757,1.0,0.5,0,8.122668023346407,1,1,0.029775331612171687,1,247,1,0.0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.9774362364594955,1.0,0.5,0,8.585412430393381,1,0,1.008931057143325,1,169,2,0.0,127,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.897702863434892,0.0,1.0,0,7.924072324923417,1,0,-0.12558715124578868,2,-1,0,0.5,132,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.5527261000190633,0.0,0.5,0,8.314587291319576,1,0,0.5851508168133328,2,-1,0,0.5,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.2699025903446524,1.0,0.5,0,8.0959035329611,1,0,0.2371382343350423,3,-1,0,0.5,149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.8660741005038712,1.0,0.5,0,8.703008637464448,1,0,-0.5733317090633433,1,-1,0,0.5,198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2.3975304576091827,1.0,0.5,0,8.16735198705607,1,1,0.06855169773369593,1,-1,0,0.5,141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.3743231269788683,0.0,1.0,0,7.97349996402463,1,0,-0.900369258271802,5,292,3,0.0,133,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.3975304576091827,0.0,1.0,0,8.277666160851503,0,0,0.15302652993007348,1,-1,0,0.5,190,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.3975304576091827,0.5,1.0,1,8.187021067343505,0,1,-0.21112444756865087,1,-1,0,0.5,323,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.754720066905956,1.0,0.5,0,8.239065331769268,1,0,2.0719835284507546,1,-1,0,0.5,171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4.2056198254149635,0.5,0.5,0,8.165647925297504,0,0,-0.36319330385434484,2,-1,0,0.5,220,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.973946828243018,0.0,0.5,0,8.624611588183507,1,0,1.9591956296128172,3,-1,0,0.5,134,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.999981400745886,1.0,1.0,0,8.105911197986508,1,0,1.6698829721474961,1,-1,0,0.5,323,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.732215207888324,1.0,0.5,0,9.648595302907339,0,0,-1.7734258698327476,3,-1,0,0.5,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4.6188042428369265,1.0,0.5,0,8.246958032568177,1,0,0.046537724116478336,2,370,3,0.0,133,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.1375000853110975,0.0,0.5,0,8.31164394850298,0,0,0.6780431209944496,2,-1,0,0.5,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.2056198254149635,0.5,0.25,0,8.531490496117062,1,0,-1.4835128949237961,1,-1,0,0.5,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.1800176378339757,1.0,0.25,0,8.133293861222633,1,0,-0.7411031541600448,1,-1,0,0.5,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.2699025903446524,0.0,1.0,0,9.62317823441376,1,0,-0.7096803658668108,2,-1,0,0.5,224,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.1800176378339757,1.0,0.5,0,8.48590890137647,1,1,-0.09418727519982066,7,-1,0,0.5,323,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.6396708743907267,1.0,0.25,0,8.109224953089955,1,0,0.6180201361866029,4,-1,0,0.5,134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5527261000190633,0.0,0.5,0,8.045267716607803,1,0,0.834740456781478,1,-1,0,0.5,139,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.3975304576091827,1.0,0.5,0,8.105911197986508,1,0,2.573756564258342,7,-1,0,0.5,199,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.558049263024165,1.0,0.5,0,8.19533366716287,1,0,0.06308352380757157,1,253,1,0.0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.1800176378339757,0.0,0.5,0,8.135639903354386,1,0,0.17331121475144884,1,461,1,1.0,224,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.867292672891077,1.0,0.5,0,8.210939733379021,0,0,-0.32523496569026505,5,-1,0,0.5,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.754720066905956,0.5,0.25,0,8.14060704285845,1,0,-0.4511450965555835,4,-1,0,0.5,154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.1375000853110975,0.0,0.5,0,8.131236549696116,0,0,-0.23867521253828206,1,-1,0,0.5,198,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.9774362364594955,1.0,0.5,0,9.380842351964795,1,1,0.05759194935037083,7,167,1,0.0,127,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.8660741005038712,1.0,0.25,0,8.105911197986508,1,0,-1.9248400297858632,1,-1,0,0.5,147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.9774362364594955,1.0,0.5,0,8.163656176168432,1,0,0.18333616562401836,1,182,2,0.0,104,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.3975304576091827,1.0,0.25,0,9.231906149890744,0,0,-0.5282366674523168,2,-1,0,0.5,325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.6396708743907267,0.0,1.0,0,8.105911197986508,0,1,0.7683347618411598,4,-1,0,0.5,227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.3743231269788683,0.5,1.0,0,9.259511415982631,1,0,0.7844328257532922,2,-1,0,0.5,211,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.1800176378339757,0.0,0.5,0,9.524566999650077,1,0,1.193468570394435,3,-1,0,0.5,322,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.2699025903446524,1.0,0.5,0,8.376781037699493,1,0,-0.8293643824711625,1,-1,0,0.5,199,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.999981400745886,0.0,0.5,0,8.999742789830492,1,0,0.3822086723801899,1,167,2,0.0,323,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.6396708743907267,1.0,1.0,0,8.10832229017324,1,0,-1.2244396817112888,4,-1,0,0.5,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.897702863434892,1.0,0.5,0,8.402231172946555,1,0,0.37359171035261324,1,317,1,0.0,108,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.6396708743907267,1.0,0.5,0,8.105911197986508,0,1,-1.4627166831330665,1,-1,0,0.5,191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.745481950275308,1.0,0.25,0,8.105911197986508,0,1,-0.44287856942493975,1,-1,0,0.5,204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.1375000853110975,1.0,0.25,0,8.105911197986508,1,1,-1.1607221640087353,4,-1,0,0.5,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.4674413879957595,1.0,0.5,0,9.946020083254831,0,0,-2.328819132782693,14,-1,0,0.5,239,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.3975304576091827,1.0,0.5,0,8.069655306886165,1,1,0.9244953280839994,3,-1,0,0.5,148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.1375000853110975,0.0,0.5,0,8.110727582974489,0,0,0.8223311535904817,1,-1,0,0.5,189,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.732215207888324,0.5,1.0,0,9.167745974343763,1,0,0.30712290383371,3,112,2,0.0,323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.558049263024165,1.0,1.0,0,8.864464055279676,0,0,-0.4346686113281813,12,-1,0,0.5,241,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0428779346418366,0.0,0.5,0,8.15708378502887,1,1,1.104123800285589,1,-1,0,0.5,139,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.520692934688839,1.0,0.5,0,8.206583614320753,1,0,1.0520138192447905,1,-1,0,0.5,200,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.2699025903446524,0.5,0.5,0,8.307212626628308,1,0,-0.10665310229486659,1,-1,0,0.5,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.1800176378339757,1.0,1.0,0,8.379079889286603,1,0,-0.9631687440680086,1,-1,0,0.5,164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.4674413879957595,1.0,0.5,0,8.105911197986508,1,0,1.5187320116258178,3,-1,0,0.5,199,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.278263378908829,1.0,0.25,0,8.114025442356757,1,0,0.2178289344335029,3,-1,0,0.5,254,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.5527261000190633,0.0,0.25,0,8.416930769477844,0,0,0.4532973846471176,1,-1,0,0.5,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.363478932909487,1.0,0.5,0,8.726481196440007,0,0,-0.021875160104803445,1,-1,0,0.5,48,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4.131315976088107,1.0,0.25,0,8.332789468417959,1,0,-0.027745765161523512,3,-1,0,0.5,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.9774362364594955,1.0,0.5,0,8.214735833382303,0,0,1.1469952610287009,2,-1,0,0.5,218,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.973946828243018,1.0,0.5,0,7.98139158158007,1,0,0.8981598630498546,1,-1,0,0.5,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.1375000853110975,1.0,1.0,0,8.917578753781104,1,0,0.5814495485892184,3,99,9,0.25,326,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.4674413879957595,1.0,0.5,0,8.830981510952498,0,0,-0.11924397113353029,2,-1,0,0.5,36,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.7080395046734995,1.0,0.5,0,8.442254104751743,1,0,0.2749252684967772,1,-1,0,0.5,136,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.999981400745886,0.0,0.5,0,8.113426639943654,0,0,-1.4223402102733047,1,-1,0,0.5,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.682773821101646,1.0,0.5,0,8.105911197986508,0,0,0.2980033625192583,4,-1,0,0.5,200,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.8569681149154305,1.0,0.5,0,8.158229916959494,1,0,0.22268300507539368,4,-1,0,0.5,126,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.7080395046734995,0.0,0.5,0,8.813735892300215,1,0,-1.992793983340085,4,-1,0,0.5,136,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.558049263024165,0.0,1.0,0,9.033245134153809,0,0,0.9157708625989193,2,-1,0,0.5,301,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.9774362364594955,1.0,0.5,0,8.125630988477065,1,1,-1.1607221640087353,4,-1,0,0.5,326,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.3743231269788683,1.0,0.5,0,8.134467570277563,1,0,0.2561674626181943,3,340,2,0.0,126,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.6396708743907267,1.0,0.5,0,9.739320206322216,1,0,0.1682696381068075,2,-1,0,0.5,344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2.2699025903446524,1.0,0.5,1,8.037220031133012,1,1,-0.4511450965555835,2,-1,0,0.5,207,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.2699025903446524,1.0,1.0,0,8.127109185346375,1,0,0.17331121475144884,8,-1,0,0.5,203,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
